geoid,NAME,state,county,tract,households_total,median_income,hh_broadband_any,hh_no_internet,pct_broadband_any,pct_no_internet,pct_households_with_computer,pct_households_with_broadband_DP
36047088800,Census Tract 888; Kings County; New York,36,47,88800,1480,55053.0,1186,294,80.13513513513514,19.864864864864863,45.3,1480
36047089000,Census Tract 890; Kings County; New York,36,47,89000,2331,72535.0,2272,59,97.46889746889747,2.531102531102531,36.6,2331
36047089200,Census Tract 892; Kings County; New York,36,47,89200,1455,,1236,164,84.94845360824742,11.271477663230241,20.7,1455
36047089400,Census Tract 894; Kings County; New York,36,47,89400,1163,63125.0,961,73,82.6311263972485,6.276870163370593,16.8,1163
36047089600,Census Tract 896; Kings County; New York,36,47,89600,1778,,1167,611,65.6355455568054,34.3644544431946,52.3,1778
36047089800,Census Tract 898; Kings County; New York,36,47,89800,743,66976.0,605,138,81.42664872139973,18.57335127860027,19.0,743
36047090000,Census Tract 900; Kings County; New York,36,47,90000,1864,20500.0,1609,96,86.3197424892704,5.150214592274678,19.0,1864
36047090200,Census Tract 902; Kings County; New York,36,47,90200,975,42612.0,789,143,80.92307692307692,14.666666666666666,16.4,975
36047090600,Census Tract 906; Kings County; New York,36,47,90600,1845,27908.0,1634,211,88.56368563685638,11.436314363143632,3.5,1845
36047090800,Census Tract 908; Kings County; New York,36,47,90800,1622,44875.0,1443,123,88.96424167694205,7.583230579531443,2.1,1622
36047091000,Census Tract 910; Kings County; New York,36,47,91000,2597,22321.0,2173,246,83.6734693877551,9.47246823257605,12.7,2597
36047091200,Census Tract 912; Kings County; New York,36,47,91200,2604,36899.0,1990,275,76.42089093701998,10.560675883256529,0.9,2604
36047091600,Census Tract 916; Kings County; New York,36,47,91600,1888,44825.0,1446,373,76.58898305084746,19.75635593220339,29.9,1888
36047091800,Census Tract 918; Kings County; New York,36,47,91800,1105,45942.0,820,285,74.2081447963801,25.791855203619914,9.8,1105
36047092000,Census Tract 920; Kings County; New York,36,47,92000,1345,44978.0,1187,0,88.25278810408922,0.0,12.5,1345
36047092200,Census Tract 922; Kings County; New York,36,47,92200,1307,50994.0,1194,81,91.35424636572303,6.197398622800306,36.0,1307
36047092400,Census Tract 924; Kings County; New York,36,47,92400,1061,37271.0,967,94,91.14043355325165,8.85956644674835,16.8,1061
36047092800,Census Tract 928; Kings County; New York,36,47,92800,1102,82250.0,1017,85,92.28675136116152,7.713248638838476,45.0,1102
36047093000,Census Tract 930; Kings County; New York,36,47,93000,929,105848.0,873,50,93.97201291711518,5.382131324004305,65.3,929
36047093200,Census Tract 932; Kings County; New York,36,47,93200,668,,625,43,93.562874251497,6.437125748502994,39.9,668
36047093400,Census Tract 934; Kings County; New York,36,47,93400,923,73321.0,817,106,88.51570964247021,11.484290357529794,53.8,923
36047093600,Census Tract 936; Kings County; New York,36,47,93600,692,79773.0,562,103,81.21387283236994,14.884393063583815,54.2,692
36047093800,Census Tract 938; Kings County; New York,36,47,93800,888,61827.0,863,15,97.18468468468468,1.6891891891891893,36.1,888
36047094401,Census Tract 944.01; Kings County; New York,36,47,94401,1080,82500.0,1048,11,97.03703703703704,1.0185185185185186,52.3,1080
36047094402,Census Tract 944.02; Kings County; New York,36,47,94402,1062,24676.0,884,151,83.2391713747646,14.218455743879474,13.0,1062
36047094600,Census Tract 946; Kings County; New York,36,47,94600,638,93667.0,599,18,93.8871473354232,2.8213166144200628,58.0,638
36047095000,Census Tract 950; Kings County; New York,36,47,95000,772,90083.0,704,68,91.19170984455958,8.808290155440414,46.5,772
36047095400,Census Tract 954; Kings County; New York,36,47,95400,1485,108309.0,1353,121,91.11111111111111,8.148148148148149,53.4,1485
36047095600,Census Tract 956; Kings County; New York,36,47,95600,1229,85603.0,1194,35,97.15215622457282,2.8478437754271764,57.4,1229
36047095800,Census Tract 958; Kings County; New York,36,47,95800,980,66452.0,915,65,93.36734693877551,6.63265306122449,45.8,980
36047096000,Census Tract 960; Kings County; New York,36,47,96000,0,,0,0,,,-666666666.0,0
36047096200,Census Tract 962; Kings County; New York,36,47,96200,356,73750.0,322,34,90.4494382022472,9.550561797752808,58.0,356
36047096400,Census Tract 964; Kings County; New York,36,47,96400,659,79934.0,587,53,89.07435508345979,8.042488619119878,56.3,659
36047096600,Census Tract 966; Kings County; New York,36,47,96600,628,76174.0,563,51,89.64968152866241,8.121019108280255,46.6,628
36047096800,Census Tract 968; Kings County; New York,36,47,96800,348,106250.0,339,0,97.41379310344827,0.0,45.8,348
36047097000,Census Tract 970; Kings County; New York,36,47,97000,732,108864.0,679,28,92.75956284153006,3.825136612021858,27.3,732
36047097400,Census Tract 974; Kings County; New York,36,47,97400,616,88688.0,543,56,88.14935064935064,9.090909090909092,28.5,616
36047098200,Census Tract 982; Kings County; New York,36,47,98200,1608,25125.0,1337,142,83.14676616915423,8.83084577114428,10.3,1608
36047098400,Census Tract 984; Kings County; New York,36,47,98400,548,102200.0,488,56,89.05109489051095,10.218978102189782,61.5,548
36047098600,Census Tract 986; Kings County; New York,36,47,98600,975,95508.0,948,27,97.23076923076923,2.769230769230769,31.1,975
36047098800,Census Tract 988; Kings County; New York,36,47,98800,914,81985.0,811,85,88.7308533916849,9.299781181619256,39.9,914
36047099000,Census Tract 990; Kings County; New York,36,47,99000,454,95326.0,438,16,96.47577092511013,3.524229074889868,32.4,454
36047099200,Census Tract 992; Kings County; New York,36,47,99200,663,95597.0,638,8,96.22926093514329,1.206636500754148,56.3,663
36047099400,Census Tract 994; Kings County; New York,36,47,99400,534,92738.0,529,5,99.06367041198502,0.9363295880149813,52.9,534
36047099600,Census Tract 996; Kings County; New York,36,47,99600,1011,86426.0,920,61,90.99901088031652,6.033630069238378,55.3,1011
36047099800,Census Tract 998; Kings County; New York,36,47,99800,1347,98153.0,1251,96,92.87305122494432,7.126948775055679,55.0,1347
36047100400,Census Tract 1004; Kings County; New York,36,47,100400,821,67063.0,768,42,93.54445797807551,5.115712545676005,67.7,821
36047100600,Census Tract 1006; Kings County; New York,36,47,100600,885,120518.0,847,38,95.70621468926554,4.293785310734463,50.7,885
36047100800,Census Tract 1008; Kings County; New York,36,47,100800,676,79250.0,622,54,92.01183431952663,7.988165680473373,48.4,676
36047101000,Census Tract 1010; Kings County; New York,36,47,101000,804,72115.0,778,26,96.76616915422885,3.233830845771144,31.9,804
36047101200,Census Tract 1012; Kings County; New York,36,47,101200,783,96726.0,748,35,95.53001277139208,4.469987228607918,42.1,783
36047101400,Census Tract 1014; Kings County; New York,36,47,101400,799,67961.0,709,86,88.73591989987484,10.763454317897372,48.8,799
36047101600,Census Tract 1016; Kings County; New York,36,47,101600,527,179803.0,470,57,89.18406072106262,10.815939278937382,44.1,527
36047101800,Census Tract 1018; Kings County; New York,36,47,101800,709,101996.0,641,68,90.40902679830748,9.590973201692526,41.3,709
36047102000,Census Tract 1020; Kings County; New York,36,47,102000,597,138672.0,597,0,100.0,0.0,46.8,597
36047102200,Census Tract 1022; Kings County; New York,36,47,102200,708,84063.0,665,43,93.92655367231639,6.073446327683616,40.5,708
36047102400,Census Tract 1024; Kings County; New York,36,47,102400,568,72955.0,556,6,97.88732394366197,1.056338028169014,54.2,568
36047102600,Census Tract 1026; Kings County; New York,36,47,102600,888,89055.0,828,51,93.24324324324324,5.743243243243244,59.5,888
36047102801,Census Tract 1028.01; Kings County; New York,36,47,102801,495,47063.0,481,14,97.17171717171718,2.8282828282828283,39.2,495
36047102802,Census Tract 1028.02; Kings County; New York,36,47,102802,0,,0,0,,,-666666666.0,0
36047103401,Census Tract 1034.01; Kings County; New York,36,47,103401,1641,17853.0,1278,249,77.87934186471664,15.173674588665447,11.0,1641
36047103402,Census Tract 1034.02; Kings County; New York,36,47,103402,0,,0,0,,,-666666666.0,0
36047105801,Census Tract 1058.01; Kings County; New York,36,47,105801,3188,20988.0,2367,793,74.24717691342535,24.87452948557089,13.9,3188
36047105804,Census Tract 1058.04; Kings County; New York,36,47,105804,2953,38380.0,2343,594,79.34304097527938,20.115137148662377,8.9,2953
36047107001,Census Tract 1070.01; Kings County; New York,36,47,107001,2103,62028.0,1992,92,94.72182596291013,4.37470280551593,10.3,2103
36047107002,Census Tract 1070.02; Kings County; New York,36,47,107002,0,,0,0,,,-666666666.0,0
36047107003,Census Tract 1070.03; Kings County; New York,36,47,107003,0,,0,0,,,-666666666.0,0
36047107800,Census Tract 1078; Kings County; New York,36,47,107800,1621,85947.0,1307,283,80.62924120913017,17.45835903763109,20.3,1621
36047109800,Census Tract 1098; Kings County; New York,36,47,109800,675,71635.0,638,37,94.51851851851852,5.481481481481482,41.0,675
36047110400,Census Tract 1104; Kings County; New York,36,47,110400,1692,72229.0,1499,146,88.5933806146572,8.628841607565011,15.6,1692
36047110600,Census Tract 1106; Kings County; New York,36,47,110600,1922,26536.0,1535,367,79.86472424557752,19.094693028095733,7.3,1922
36047111000,Census Tract 1110; Kings County; New York,36,47,111000,1416,35174.0,1301,102,91.87853107344633,7.203389830508475,6.4,1416
36047111600,Census Tract 1116; Kings County; New York,36,47,111600,1120,71021.0,1058,35,94.46428571428571,3.125,13.5,1120
36047111800,Census Tract 1118; Kings County; New York,36,47,111800,1231,66838.0,1203,28,97.72542648253453,2.274573517465475,5.7,1231
36047112000,Census Tract 1120; Kings County; New York,36,47,112000,1172,72167.0,1097,75,93.60068259385666,6.399317406143344,9.7,1172
36047112200,Census Tract 1122; Kings County; New York,36,47,112200,1520,44188.0,1404,94,92.36842105263158,6.184210526315789,20.6,1520
36047112400,Census Tract 1124; Kings County; New York,36,47,112400,1253,65472.0,1048,205,83.6392657621708,16.36073423782921,34.8,1253
36047112600,Census Tract 1126; Kings County; New York,36,47,112600,1709,52039.0,1508,201,88.2387361029842,11.761263897015798,14.2,1709
36047112800,Census Tract 1128; Kings County; New York,36,47,112800,1540,50426.0,1343,146,87.20779220779221,9.480519480519481,16.8,1540
36047113000,Census Tract 1130; Kings County; New York,36,47,113000,1723,51938.0,1533,111,88.9727219965177,6.4422518862449225,24.5,1723
36047113200,Census Tract 1132; Kings County; New York,36,47,113200,1058,46812.0,993,27,93.85633270321361,2.551984877126654,28.0,1058
36047113400,Census Tract 1134; Kings County; New York,36,47,113400,1073,47994.0,928,105,86.48648648648648,9.785647716682199,5.0,1073
36047114201,Census Tract 1142.01; Kings County; New York,36,47,114201,688,39531.0,620,56,90.11627906976744,8.13953488372093,5.6,688
36047114202,Census Tract 1142.02; Kings County; New York,36,47,114202,954,57826.0,791,151,82.91404612159329,15.828092243186584,2.8,954
36047114400,Census Tract 1144; Kings County; New York,36,47,114400,797,82422.0,668,62,83.81430363864492,7.779171894604768,8.8,797
36047114600,Census Tract 1146; Kings County; New York,36,47,114600,839,82228.0,780,59,92.9678188319428,7.032181168057211,1.9,839
36047115000,Census Tract 1150; Kings County; New York,36,47,115000,963,71044.0,769,94,79.85462097611631,9.76116303219107,9.5,963
36047115200,Census Tract 1152; Kings County; New York,36,47,115200,964,58542.0,763,159,79.149377593361,16.493775933609957,38.1,964
36047115600,Census Tract 1156; Kings County; New York,36,47,115600,1788,,1444,318,80.76062639821029,17.78523489932886,18.0,1788
36047115800,Census Tract 1158; Kings County; New York,36,47,115800,938,80091.0,827,71,88.16631130063965,7.569296375266525,34.4,938
36047116000,Census Tract 1160; Kings County; New York,36,47,116000,956,63839.0,903,30,94.4560669456067,3.1380753138075312,7.8,956
36047116200,Census Tract 1162; Kings County; New York,36,47,116200,925,72614.0,821,60,88.75675675675676,6.486486486486487,28.5,925
36047116400,Census Tract 1164; Kings County; New York,36,47,116400,1271,76713.0,1203,35,94.6498819826908,2.753737214791503,17.6,1271
36047116600,Census Tract 1166; Kings County; New York,36,47,116600,1150,42158.0,1123,17,97.65217391304348,1.4782608695652173,10.6,1150
36047116800,Census Tract 1168; Kings County; New York,36,47,116800,754,86563.0,754,0,100.0,0.0,2.8,754
36047117000,Census Tract 1170; Kings County; New York,36,47,117000,793,27840.0,763,30,96.21689785624213,3.783102143757881,6.3,793
36047117201,Census Tract 1172.01; Kings County; New York,36,47,117201,718,73214.0,662,30,92.20055710306406,4.178272980501393,8.6,718
36047117202,Census Tract 1172.02; Kings County; New York,36,47,117202,1470,78190.0,1431,39,97.34693877551021,2.6530612244897958,10.9,1470
36047117400,Census Tract 1174; Kings County; New York,36,47,117400,1309,46583.0,1217,92,92.97173414820473,7.028265851795264,4.9,1309
36047117601,Census Tract 1176.01; Kings County; New York,36,47,117601,918,80882.0,857,29,93.35511982570807,3.159041394335512,3.2,918
36047117602,Census Tract 1176.02; Kings County; New York,36,47,117602,1068,86848.0,1063,5,99.53183520599251,0.46816479400749067,16.1,1068
36047117800,Census Tract 1178; Kings County; New York,36,47,117800,609,59034.0,574,35,94.25287356321839,5.747126436781609,0.1,609
36047118000,Census Tract 1180; Kings County; New York,36,47,118000,0,,0,0,,,-666666666.0,0
36047118201,Census Tract 1182.01; Kings County; New York,36,47,118201,984,82976.0,937,47,95.22357723577237,4.776422764227642,3.9,984
36047118202,Census Tract 1182.02; Kings County; New York,36,47,118202,1050,91802.0,963,64,91.71428571428571,6.095238095238095,4.7,1050
36047118400,Census Tract 1184; Kings County; New York,36,47,118400,1621,68093.0,1575,0,97.16224552745219,0.0,2.4,1621
36047118600,Census Tract 1186; Kings County; New York,36,47,118600,816,78971.0,778,38,95.34313725490196,4.6568627450980395,5.9,816
36047118800,Census Tract 1188; Kings County; New York,36,47,118800,1123,75394.0,1024,64,91.18432769367764,5.699020480854853,5.8,1123
36047119000,Census Tract 1190; Kings County; New York,36,47,119000,717,39733.0,671,46,93.58437935843794,6.4156206415620645,8.1,717
36047119200,Census Tract 1192; Kings County; New York,36,47,119200,1166,89286.0,1000,153,85.76329331046311,13.121783876500858,11.9,1166
36047119400,Census Tract 1194; Kings County; New York,36,47,119400,1483,84332.0,1443,29,97.30276466621713,1.9554956169925826,8.2,1483
36047119600,Census Tract 1196; Kings County; New York,36,47,119600,2068,56513.0,1924,144,93.03675048355899,6.963249516441006,6.6,2068
36047119800,Census Tract 1198; Kings County; New York,36,47,119800,1048,60289.0,962,86,91.79389312977099,8.206106870229007,1.6,1048
36047120000,Census Tract 1200; Kings County; New York,36,47,120000,1039,47031.0,767,272,73.82098171318574,26.179018286814244,2.2,1039
36047120200,Census Tract 1202; Kings County; New York,36,47,120200,495,100559.0,474,21,95.75757575757575,4.242424242424243,1.1,495
36047120801,Census Tract 1208.01; Kings County; New York,36,47,120801,1474,109091.0,1438,36,97.55766621438264,2.4423337856173677,16.0,1474
36047120802,Census Tract 1208.02; Kings County; New York,36,47,120802,1723,30853.0,1688,20,97.968659315148,1.1607661056297156,5.1,1723
36047120803,Census Tract 1208.03; Kings County; New York,36,47,120803,561,45125.0,551,10,98.2174688057041,1.7825311942959003,10.8,561
36047121000,Census Tract 1210; Kings County; New York,36,47,121000,1625,23136.0,1410,176,86.76923076923076,10.830769230769231,3.6,1625
36047121400,Census Tract 1214; Kings County; New York,36,47,121400,1574,38094.0,1458,89,92.6302414231258,5.65438373570521,8.5,1574
36047122000,Census Tract 1220; Kings County; New York,36,47,122000,2540,83594.0,2429,70,95.62992125984252,2.7559055118110236,22.9,2540
36047123700,Census Tract 1237; Kings County; New York,36,47,123700,1546,55861.0,815,662,52.71668822768435,42.82018111254851,0.4,1546
36047150200,Census Tract 1502; Kings County; New York,36,47,150200,1082,132727.0,1073,9,99.16820702402957,0.8317929759704251,3.7,1082
36047152200,Census Tract 1522; Kings County; New York,36,47,152200,1417,215602.0,1407,0,99.29428369795342,0.0,2.4,1417
36047990100,Census Tract 9901; Kings County; New York,36,47,990100,0,,0,0,,,-666666666.0,0
36061000100,Census Tract 1; New York County; New York,36,61,100,0,,0,0,,,-666666666.0,0
36061000201,Census Tract 2.01; New York County; New York,36,61,201,852,37353.0,750,75,88.02816901408451,8.80281690140845,0.3,852
36061000202,Census Tract 2.02; New York County; New York,36,61,202,3163,36688.0,2528,467,79.92412266835282,14.764464116345241,0.7,3163
36061000500,Census Tract 5; New York County; New York,36,61,500,0,,0,0,,,-666666666.0,0
36061000600,Census Tract 6; New York County; New York,36,61,600,5393,36893.0,4603,617,85.35138142035973,11.440756536250696,0.1,5393
36061000700,Census Tract 7; New York County; New York,36,61,700,5224,190388.0,5080,144,97.24349157733538,2.756508422664625,1.8,5224
36061000800,Census Tract 8; New York County; New York,36,61,800,4355,31262.0,3647,640,83.74282433983926,14.695752009184845,0.3,4355
36061000900,Census Tract 9; New York County; New York,36,61,900,893,250001.0,884,0,98.99216125419933,0.0,0.0,893
36061001001,Census Tract 10.01; New York County; New York,36,61,1001,812,140000.0,785,27,96.67487684729063,3.32512315270936,2.1,812
36061001002,Census Tract 10.02; New York County; New York,36,61,1002,2510,23796.0,2325,0,92.62948207171314,0.0,0.5,2510
36061001200,Census Tract 12; New York County; New York,36,61,1200,1934,114318.0,1700,199,87.90072388831437,10.289555325749742,0.0,1934
36061001300,Census Tract 13; New York County; New York,36,61,1300,2780,171923.0,2749,31,98.88489208633094,1.1151079136690647,0.7,2780
36061001401,Census Tract 14.01; New York County; New York,36,61,1401,1799,103750.0,1556,243,86.49249583101724,13.507504168982768,1.2,1799
36061001402,Census Tract 14.02; New York County; New York,36,61,1402,1751,90469.0,1563,143,89.2632781267847,8.166761850371216,0.5,1751
36061001501,Census Tract 15.01; New York County; New York,36,61,1501,3259,125712.0,2998,196,91.99140840748696,6.014114759128567,1.1,3259
36061001502,Census Tract 15.02; New York County; New York,36,61,1502,3952,204310.0,3927,25,99.36740890688259,0.6325910931174089,0.3,3952
36061001600,Census Tract 16; New York County; New York,36,61,1600,3499,35875.0,2465,987,70.44869962846528,28.20805944555587,0.0,3499
36061001800,Census Tract 18; New York County; New York,36,61,1800,3170,76726.0,2793,377,88.10725552050474,11.892744479495269,0.4,3170
36061002000,Census Tract 20; New York County; New York,36,61,2000,1962,30792.0,1657,232,84.45463812436289,11.824668705402651,2.9,1962
36061002100,Census Tract 21; New York County; New York,36,61,2100,3387,250001.0,3354,0,99.02568644818423,0.0,0.0,3387
36061002201,Census Tract 22.01; New York County; New York,36,61,2201,3079,39961.0,2448,354,79.50633322507308,11.497239363429685,5.6,3079
36061002202,Census Tract 22.02; New York County; New York,36,61,2202,1052,151711.0,1013,27,96.29277566539925,2.5665399239543727,0.4,1052
36061002400,Census Tract 24; New York County; New York,36,61,2400,1797,21092.0,1535,205,85.42014468558709,11.407902058987201,1.9,1797
36061002500,Census Tract 25; New York County; New York,36,61,2500,1786,20597.0,1195,473,66.90929451287793,26.483762597984324,1.1,1786
36061002601,Census Tract 26.01; New York County; New York,36,61,2601,1942,30350.0,1799,113,92.63645726055613,5.818743563336766,1.5,1942
36061002602,Census Tract 26.02; New York County; New York,36,61,2602,1913,89970.0,1743,82,91.11343439623629,4.286461055933089,0.7,1913
36061002700,Census Tract 27; New York County; New York,36,61,2700,620,124063.0,405,53,65.32258064516128,8.548387096774194,0.1,620
36061002800,Census Tract 28; New York County; New York,36,61,2800,3205,70691.0,2920,178,91.10764430577223,5.553822152886116,0.3,3205
36061002901,Census Tract 29.01; New York County; New York,36,61,2901,69,11094.0,12,51,17.391304347826086,73.91304347826086,0.2,69
36061002902,Census Tract 29.02; New York County; New York,36,61,2902,1741,,1431,310,82.19414129810454,17.805858701895463,0.0,1741
36061003001,Census Tract 30.01; New York County; New York,36,61,3001,2294,88889.0,2293,1,99.95640802092414,0.043591979075850044,3.5,2294
36061003002,Census Tract 30.02; New York County; New York,36,61,3002,1727,74691.0,1589,114,92.0092646207296,6.601042269832079,0.0,1727
36061003100,Census Tract 31; New York County; New York,36,61,3100,823,189250.0,747,76,90.76549210206562,9.234507897934387,0.1,823
36061003200,Census Tract 32; New York County; New York,36,61,3200,4746,101294.0,4433,277,93.40497260851242,5.836493889591235,0.4,4746
36061003300,Census Tract 33; New York County; New York,36,61,3300,2660,250001.0,2592,0,97.44360902255639,0.0,0.0,2660
36061003400,Census Tract 34; New York County; New York,36,61,3400,3944,121413.0,3781,140,95.86713995943205,3.5496957403651117,0.0,3944
36061003601,Census Tract 36.01; New York County; New York,36,61,3601,1550,57000.0,1383,138,89.2258064516129,8.903225806451614,3.0,1550
36061003602,Census Tract 36.02; New York County; New York,36,61,3602,1514,155000.0,1479,35,97.68824306472919,2.3117569352708056,0.6,1514
36061003700,Census Tract 37; New York County; New York,36,61,3700,1934,250001.0,1863,9,96.32885211995863,0.4653567735263702,0.0,1934
36061003800,Census Tract 38; New York County; New York,36,61,3800,4511,78220.0,4248,215,94.16980713810685,4.766127244513411,0.2,4511
36061003900,Census Tract 39; New York County; New York,36,61,3900,2699,202542.0,2610,89,96.70248240088922,3.2975175991107815,0.0,2699
36061004001,Census Tract 40.01; New York County; New York,36,61,4001,1866,150661.0,1817,41,97.37406216505894,2.197213290460879,0.0,1866
36061004002,Census Tract 40.02; New York County; New York,36,61,4002,1920,196833.0,1844,76,96.04166666666667,3.958333333333333,0.7,1920
36061004100,Census Tract 41; New York County; New York,36,61,4100,3095,101893.0,2820,235,91.11470113085622,7.592891760904685,0.0,3095
36061004200,Census Tract 42; New York County; New York,36,61,4200,1461,131083.0,1429,7,97.80971937029432,0.4791238877481177,1.5,1461
36061004300,Census Tract 43; New York County; New York,36,61,4300,2591,122730.0,2524,67,97.41412582014665,2.5858741798533385,0.0,2591
36061004400,Census Tract 44; New York County; New York,36,61,4400,8189,153280.0,7330,410,89.51031872023447,5.006716326779827,0.4,8189
36061004500,Census Tract 45; New York County; New York,36,61,4500,414,170714.0,406,8,98.06763285024155,1.932367149758454,0.1,414
36061004700,Census Tract 47; New York County; New York,36,61,4700,1486,148750.0,1486,0,100.0,0.0,0.0,1486
36061004800,Census Tract 48; New York County; New York,36,61,4800,3101,161973.0,2953,114,95.22734601741374,3.6762334730732023,1.5,3101
36061004900,Census Tract 49; New York County; New York,36,61,4900,2320,146967.0,2294,0,98.87931034482759,0.0,0.0,2320
36061005000,Census Tract 50; New York County; New York,36,61,5000,2760,205250.0,2760,0,100.0,0.0,0.0,2760
36061005200,Census Tract 52; New York County; New York,36,61,5200,1382,238750.0,1368,14,98.98697539797395,1.0130246020260492,0.0,1382
36061005400,Census Tract 54; New York County; New York,36,61,5400,2747,124732.0,2716,0,98.87149617764834,0.0,0.2,2747
36061005501,Census Tract 55.01; New York County; New York,36,61,5501,2001,214306.0,1940,26,96.95152423788106,1.299350324837581,0.5,2001
36061005502,Census Tract 55.02; New York County; New York,36,61,5502,1099,179844.0,1042,28,94.81346678798907,2.547770700636943,0.0,1099
36061005600,Census Tract 56; New York County; New York,36,61,5600,2363,183068.0,2173,131,91.95937367752856,5.543800253914515,6.3,2363
36061005700,Census Tract 57; New York County; New York,36,61,5700,1355,201116.0,1345,0,99.2619926199262,0.0,0.0,1355
36061005800,Census Tract 58; New York County; New York,36,61,5800,2193,206827.0,2193,0,100.0,0.0,1.1,2193
36061005900,Census Tract 59; New York County; New York,36,61,5900,2381,181375.0,2315,66,97.22805543889123,2.771944561108778,0.0,2381
36061006000,Census Tract 60; New York County; New York,36,61,6000,2338,202600.0,2302,13,98.46022241231822,0.5560307955517536,0.4,2338
36061006100,Census Tract 61; New York County; New York,36,61,6100,2214,179167.0,2181,0,98.50948509485094,0.0,2.6,2214
36061006200,Census Tract 62; New York County; New York,36,61,6200,1253,104255.0,1129,16,90.10375099760574,1.2769353551476457,1.2,1253
36061006300,Census Tract 63; New York County; New York,36,61,6300,3445,173995.0,3413,17,99.0711175616836,0.49346879535558785,0.3,3445
36061006400,Census Tract 64; New York County; New York,36,61,6400,4322,130385.0,4151,95,96.04349838037946,2.1980564553447475,2.2,4322
36061006500,Census Tract 65; New York County; New York,36,61,6500,3042,133781.0,2994,48,98.42209072978304,1.5779092702169626,1.6,3042
36061006600,Census Tract 66; New York County; New York,36,61,6600,6431,101990.0,5786,127,89.97045560566008,1.9748095164049135,1.2,6431
36061006700,Census Tract 67; New York County; New York,36,61,6700,3118,131304.0,2835,251,90.92366901860167,8.050032071840924,0.4,3118
36061006800,Census Tract 68; New York County; New York,36,61,6800,3276,128919.0,3220,56,98.29059829059828,1.7094017094017095,0.0,3276
36061006900,Census Tract 69; New York County; New York,36,61,6900,1219,238563.0,1219,0,100.0,0.0,0.5,1219
36061007001,Census Tract 70.01; New York County; New York,36,61,7001,2140,163287.0,1885,49,88.08411214953271,2.289719626168224,0.1,2140
36061007002,Census Tract 70.02; New York County; New York,36,61,7002,2055,154965.0,1939,116,94.35523114355232,5.644768856447689,2.5,2055
36061007100,Census Tract 71; New York County; New York,36,61,7100,2510,150449.0,2492,0,99.28286852589642,0.0,0.0,2510
36061007200,Census Tract 72; New York County; New York,36,61,7200,4078,136979.0,3962,61,97.15546836684649,1.4958312898479647,2.3,4078
36061007300,Census Tract 73; New York County; New York,36,61,7300,3552,175590.0,3418,134,96.22747747747748,3.772522522522523,2.3,3552
36061007400,Census Tract 74; New York County; New York,36,61,7400,2825,215511.0,2741,31,97.02654867256638,1.0973451327433628,0.7,2825
36061007500,Census Tract 75; New York County; New York,36,61,7500,2294,187647.0,2231,63,97.25370531822145,2.746294681778553,0.0,2294
36061007600,Census Tract 76; New York County; New York,36,61,7600,1441,193644.0,1347,38,93.47675225537822,2.63705759888966,3.3,1441
36061007700,Census Tract 77; New York County; New York,36,61,7700,3274,230044.0,3259,15,99.54184483811851,0.4581551618814905,1.6,3274
36061007800,Census Tract 78; New York County; New York,36,61,7800,4885,134092.0,4312,349,88.27021494370521,7.14431934493347,1.0,4885
36061007900,Census Tract 79; New York County; New York,36,61,7900,2437,200079.0,2279,141,93.51661879359868,5.785802215839146,0.0,2437
36061008000,Census Tract 80; New York County; New York,36,61,8000,2830,177105.0,2774,14,98.02120141342756,0.49469964664310956,0.2,2830
36061008100,Census Tract 81; New York County; New York,36,61,8100,3824,134538.0,3678,83,96.18200836820083,2.170502092050209,2.3,3824
36061008200,Census Tract 82; New York County; New York,36,61,8200,2006,162143.0,1945,61,96.95912263210369,3.0408773678963112,7.5,2006
36061008300,Census Tract 83; New York County; New York,36,61,8300,2014,75000.0,1621,286,80.4865938430983,14.200595829195631,2.2,2014
36061008400,Census Tract 84; New York County; New York,36,61,8400,1005,231546.0,980,17,97.51243781094527,1.691542288557214,7.5,1005
36061008601,Census Tract 86.01; New York County; New York,36,61,8601,1817,145054.0,1817,0,100.0,0.0,0.0,1817
36061008602,Census Tract 86.02; New York County; New York,36,61,8602,0,,0,0,,,-666666666.0,0
36061008603,Census Tract 86.03; New York County; New York,36,61,8603,2710,200735.0,2502,95,92.32472324723247,3.505535055350553,1.2,2710
36061008700,Census Tract 87; New York County; New York,36,61,8700,3223,150384.0,3161,32,98.07632640397146,0.9928637914986037,3.8,3223
36061008800,Census Tract 88; New York County; New York,36,61,8800,5152,112782.0,5064,88,98.29192546583852,1.7080745341614907,1.0,5152
36061008900,Census Tract 89; New York County; New York,36,61,8900,2991,102260.0,2923,49,97.72651287194918,1.6382480775660315,3.7,2991
36061009000,Census Tract 90; New York County; New York,36,61,9000,4272,156381.0,4156,116,97.28464419475655,2.715355805243446,0.0,4272
36061009100,Census Tract 91; New York County; New York,36,61,9100,3801,160866.0,3684,80,96.92186266771901,2.104709287029729,1.3,3801
36061009200,Census Tract 92; New York County; New York,36,61,9200,922,166638.0,912,10,98.91540130151843,1.0845986984815619,0.0,922
36061009300,Census Tract 93; New York County; New York,36,61,9300,5508,122586.0,5176,196,93.97240377632534,3.558460421205519,2.8,5508
36061009400,Census Tract 94; New York County; New York,36,61,9400,34,81875.0,32,0,94.11764705882352,0.0,0.0,34
36061009500,Census Tract 95; New York County; New York,36,61,9500,1499,222321.0,1417,30,94.52968645763843,2.0013342228152102,1.2,1499
36061009600,Census Tract 96; New York County; New York,36,61,9600,95,,95,0,100.0,0.0,5.5,95
